,0,1
0,0.0,0.0
1,0.0,0.0
2,0.0,0.008945054734177836
3,0.016182188296873772,0.02138085670896748
4,0.025035298309156916,0.04123709510861957
5,0.017863807835656862,0.017124300992924647
6,0.03453944820981288,0.032841481582319844
7,0.05253130817011109,0.052919154692428694
8,0.012052044208237156,0.013422339561281285
9,0.01644780648220313,0.009801022404492515
10,0.025721033901979298,0.01058883461817745
11,0.0738114396540531,0.06556794326132154
12,0.08029012804259991,0.07319018596641359
13,0.02053784206032875,0.014275709465914273
14,0.05480569009418827,0.04690525297538527
15,0.0353282596882446,0.02282254074470516
16,0.047676780991619934,0.03705833849609051
17,0.04399261058165753,0.03246584150600734
18,0.026075354648493927,0.034894895681227
19,0.018337610645347006,0.013611998780454347
20,0.054603873072866384,0.06313002590985585
21,0.024044928575410802,0.033374714329004095
22,0.09204209539335885,0.08798490166135944
23,0.022211823402577453,0.015830113404664822
24,0.05677043271910402,0.0323708034991783
25,0.04420774172915862,0.01970268730357336
26,0.03183069986132149,0.020064702654548072
27,0.07832650477991572,0.04560117602437355
28,0.056215010953259925,0.03515912808672197
29,0.04126833868917293,0.051731255335136096
30,0.052766141747992545,0.05230859801820164
31,0.013382598025666213,0.009123850554144414
32,0.019202301727044586,0.01802522331177001
33,0.04107391443337984,0.0317557107527147
34,0.03670792178893002,0.03037858925825833
35,0.015260870130964804,0.01977572783598552
36,0.02479407112300631,0.008418015746009557
37,0.026453208213611842,0.022748562093153662
38,0.0792473819952852,0.05988125919898436
39,0.01865051425908923,0.01883588892824967
40,0.024717472653983056,0.03422837304057701
41,0.009022746510967515,0.019493568742383796
42,0.020138400318604737,0.032503358530681634
43,0.02571917697677696,0.03809753826408128
44,0.02832842966001066,0.05017035800421616
45,0.010124900599028284,0.009461629864704191
46,0.02216783324535313,0.052778072118392624
47,0.006765029326765065,0.002653847012178435
48,0.011748212579127709,0.0052722521214939935
49,0.028415872053913042,0.023499936955688645
50,0.017347278130254516,0.01949862504814221
51,0.005973204228667546,0.010828966292206098
52,0.03211541030679939,0.06071467854135976
53,0.001924806783032573,0.013354699975090138
54,0.033893556989261574,0.01401267905363311
55,0.03278131570154487,0.0467564109042684
56,0.053463310043740685,0.07111897327893861
57,0.02516799106924224,0.02129593011125356
58,0.033603258136978884,0.032824191285816956
59,0.0033374618752554,0.0032600065594528666
60,0.005538803923678669,0.004885990274256791
61,0.005429942549398858,0.008725977719226213
62,0.04438312416222458,0.05633911015216988
63,0.03183514097535434,0.04002356558647165
64,0.002068227370693749,0.0029405325927814334
65,0.0028058766744450464,0.0015662146023643797
66,0.060420592727369764,0.0686480536703554
67,0.04019330490043018,0.024973917519244826
68,0.0183971280601666,0.009240112005932862
69,0.0019973551678760856,0.0015729489194509845
70,0.01179213762734389,0.007095708591017856
71,0.00816874246852541,0.007368499325432267
72,0.010604005103749117,0.0059739772889705915
73,0.010618642329211772,0.005393841871244934
74,0.005540804418653628,0.0029496143449419814
75,0.0052399722269073174,0.004685787520940155
76,0.0032936668970086724,0.0020486691082769485
77,0.00521842010512342,0.003338966666317455
78,0.004997805903635029,0.0038645640920546166
79,0.004712872293206194,0.0038387412850908634
80,0.008830984461070975,0.007420520912253033
81,0.006011965270173708,0.004717391338693862
82,0.004735639699385376,0.0024235018130317676
83,0.00780074688895868,0.005680724399476206
84,0.015189559618801073,0.013438409985417954
85,0.006651428237165401,0.004817790457423581
86,0.002793253868699346,0.003782482106941254
87,0.005848988369927233,0.003288971263927231
88,0.0017133079666524834,0.0008977705303415371
89,0.003010342388180263,0.001464268824531799
90,0.009395114337906874,0.004698868286948481
91,0.006655716694320963,0.005393223742923485
92,0.03621384655033017,0.020553931012690624
93,0.017602105498723604,0.011527963952748422
94,0.024598393925773076,0.02034790106413035
95,0.00802042941435018,0.005407225235456961
96,0.010857049551109665,0.007470365748988437
97,0.008502129230087207,0.008483650306706773
98,0.02051227380199986,0.01138542197745324
99,0.006508584959903743,0.0042779668627806605
100,0.009105639632839222,0.007584992623940091
101,0.003465004412910464,0.0031411001565298646
102,0.02494341748215043,0.013491655671777448
103,0.023069336035829054,0.01998811290139204
104,0.005415799039573011,0.004653517785668735
105,0.061315120592941134,0.08188723332014204
106,0.03616462879489841,0.051853534596851256
107,0.06021557379695314,0.08402173169884443
108,0.009640198179415497,0.007971596005749527
109,0.02832794255347458,0.018533972237242086
110,0.028568920417876995,0.031566916857852644
111,0.0061186562958643565,0.00488092378267858
112,0.048476514458353395,0.04254205609466356
113,0.016540902948328714,0.025359040524267618
114,0.06829090505983691,0.09550358788466529
115,0.0042460271240162524,0.003770008571937393
116,0.006129774999300286,0.0037750802092361055
117,0.009187963930164383,0.004923445539144553
118,0.0056093840748437235,0.0035322420719905885
119,0.03737081189116098,0.0402226191693027
120,0.027048566539955333,0.034538498348842116
121,0.008567350395127894,0.004720369679843837
122,0.007834838739112204,0.009625966349172463
123,0.006332033131800001,0.006837985090849563
124,0.010240873053319615,0.01020784114990755
125,0.012265403977908373,0.00993115560675407
126,0.009637364185571682,0.007708837469513752
127,0.005934351559258988,0.005395363448239778
128,0.007274778583291041,0.005579411053256093
129,0.0066161229436048526,0.005520821438341378
130,0.014404601960476233,0.011665967133966981
131,0.0041992194088715335,0.003362926530070582
132,0.017482688708260547,0.011672730789502385
133,0.003823175542964365,0.0036286914108266555
134,0.00501866030253285,0.004698572585077783
135,0.0034040521301149417,0.003836213697852504
136,0.0158941565064269,0.02058870063874301
137,0.011712465195879363,0.02294848662741776
138,0.00588915017267505,0.009652522681508893
139,0.005503913832961874,0.01421693114697331
140,0.010855100000611075,0.022681484181836898
141,0.011100305768170969,0.01996137152127547
142,0.004898374657817831,0.007502145923356271
143,0.006065104050518105,0.01333589512701521
144,0.006101957134555612,0.0143299467628109
145,0.0030650947048799075,0.005024171344723028
146,0.005544042081586739,0.007567080472024653
147,0.00706645021898876,0.010593386445431402
148,0.003784131653203508,0.005226312776089002
149,0.004987996452524577,0.007065802845714924
150,0.01450047239330465,0.02606215082725716
151,0.006695193705011938,0.01152176552380394
152,0.007180657800651567,0.009523261821088563
153,0.006853412742731716,0.008557021201790378
154,0.003993453488511906,0.00638071615449979
155,0.00479287980932927,0.006053393706827609
156,0.05756841078422501,0.06400343413576487
157,0.0624294700884686,0.10428616736775885
158,0.06342192843526034,0.054034473041675975
159,0.0526635701988264,0.07698748751425288
160,0.010470229183326922,0.024540511135025835
161,0.008897349826301186,0.016258102783905267
162,0.005333666408904467,0.009336616319985638
163,0.013447750167299868,0.018479234816278205
164,0.0065933455224757515,0.011483339737873367
165,0.00809644789686358,0.019406226718226945
166,0.007991788530473271,0.012049305323330645
167,0.0077874143638178486,0.012085657535824865
168,0.009039697856580752,0.01044948884824284
169,0.015303197417289654,0.017420591442537395
170,0.006998977656037415,0.00892259403383166
171,0.005489107453331959,0.008137653288693886
172,0.0043635145948807165,0.005802491183498543
173,0.015260535816768265,0.01705033664271368
174,0.012336617858262405,0.012687275884557288
175,0.013123290483185132,0.015863157908935187
176,0.006560290420149203,0.00755084586109042
177,0.015097360088900813,0.015206371894880215
178,0.010006283103321197,0.012377178654415373
179,0.007642631333275543,0.008773724012343121
180,0.015439572822889628,0.01854453216636959
181,0.011598772607687756,0.012539613180784743
182,0.012087648897923063,0.0132513737686595
183,0.015423687472388795,0.019103133338477407
184,0.007278966685360586,0.007430847670554632
185,0.0038083633920024717,0.005425081714157589
186,0.010202545098054142,0.013415014487214128
187,0.012183793942162454,0.013987095565993583
188,0.016811046934913768,0.014260131050937553
189,0.008576044519524519,0.011694407426635342
190,0.014867593757292219,0.014256755979749923
191,0.04779202187120908,0.05913139149631066
192,0.018188656813169814,0.02638254477124927
193,0.018119047594235375,0.013916617295353187
194,0.005577547603568845,0.007491396703264191
195,0.011767200731849569,0.014168293964688848
196,0.022026603170051746,0.0214951972019155
197,0.007778130225846225,0.01291932475348496
198,0.007008475854103282,0.010048200620124946
199,0.02454555111959172,0.023146773664336262
200,0.007801634515003938,0.009243930959674442
201,0.02070581386485987,0.019745737356009766
202,0.008038330305821163,0.010120781056124312
203,0.004707764477888813,0.006495224632534015
204,0.009267375747951879,0.010825649326728002
205,0.007339212142847251,0.006856665748870085
206,0.004545659266284962,0.008236743574565029
207,0.005748890225418303,0.009816832905058075
208,0.010349200543796655,0.013460787367083546
209,0.00897479384581997,0.013702619775200443
210,0.022894319505537837,0.0286370840225506
211,0.046885935061005836,0.04551148616283689
212,0.032952669391001374,0.028479106770019302
